0,0
0.0001,-0.00036
0.00071,-0.00227
0.00079,-0.00229
0.00088,-0.00233
0.00091,-0.00246
0.00095,-0.00264
0.00106,-0.00275
0.00114,-0.0027
0.00116,-0.00266
0.00121,-0.00267
0.00128,-0.00281
0.00132,-0.00287
0.00139,-0.00294
0.00149,-0.00301
0.00156,-0.00298
0.00165,-0.00304
0.00186,-0.00312
0.00206,-0.00329
0.00224,-0.00337
0.00256,-0.00311
0.00265,-0.0031
0.00266,-0.00327
0.00262,-0.00371
0.00242,-0.00183
0.00285,-0.00366
0.00287,-0.00329
0.00308,-0.00272
0.00358,-0.00207
0.00385,-0.00188
0.00377,1.00E-05
0.00403,0.0008
0.00434,0.00119
0.0048,0.00128
0.00493,0.00154
0.005,0.00151
0.00515,0.00141
0.0053,0.00134
0.00537,0.00129
0.00582,0.0012
0.00606,0.00104
0.0066,-0.00141
0.00658,-0.00141
0.00661,-0.00149
0.00671,-0.00155
0.00627,-8.00E-05
0.0065,-0.00033
0.00697,-0.00208
0.00669,-0.00072
0.00664,-0.00083
0.00652,-0.00105
0.00659,-0.00114
0.00682,-0.00143
0.00697,-0.00162
0.00747,-0.00365
0.00749,-0.00379
0.00754,-0.00385
0.00768,-0.00399
0.00772,-0.0042
0.00771,-0.00435
0.0077,-0.00444
0.00774,-0.00444
0.00788,-0.00452
0.00751,-0.00305
0.00767,-0.00323
0.00808,-0.00501
0.00787,-0.00522
0.00789,-0.00511
0.00801,-0.00503
0.00821,-0.00517
0.00845,-0.00528
0.0087,-0.00545
0.00844,-0.00338
0.0089,-0.00345
0.00967,-0.00358
0.01063,-0.00302
0.01146,-0.00318
0.01253,-0.00509
0.01228,-0.00366
0.01351,-0.00602
0.01401,-0.00647
0.01404,-0.00513
0.01496,-0.00669
0.01544,-0.0068
0.01598,-0.00519
0.01727,-0.0066
0.01799,-0.00666
0.01813,-0.00494
0.01899,-0.00467
0.01918,-0.00474
0.02045,-0.0064
0.0213,-0.00575
0.02201,-0.00527
0.02244,-0.00507
0.02288,-0.00485
0.02343,-0.00448
0.02474,-0.00292
0.02527,-0.00256
0.02578,-0.00246
0.02581,3.00E-05
0.02708,0.00129
0.02805,0.00222
0.02934,0.00131
0.03073,0.0025
0.03174,0.00307
0.03209,0.00572
0.03334,0.00696
0.0342,0.00744
0.03498,0.00806
0.03617,0.00911
0.03753,0.01
0.03856,0.01091
0.0396,0.01209
0.04095,0.01314
0.04193,0.013989
0.04331,0.014986
0.04454,0.015888
0.0455,0.016863
0.04691,0.01793
0.04853,0.01935
0.04965,0.020357
0.05127,0.021801
0.05237,0.022832
0.05424,0.024686
0.05553,0.02597
0.05754,0.027607
0.0588,0.028409
0.060701,0.029785
0.0627,0.031266
0.064248,0.032712
0.065914,0.033097
0.068038,0.034271
0.069856,0.035598
0.07213,0.036538
0.07481,0.038345
0.076744,0.039148
0.078752,0.040113
0.081424,0.041282
0.084047,0.042078
0.086913,0.043452
0.08919,0.044104
0.09211,0.045236
0.095356,0.045549
0.097979,0.046002
0.100696,0.04615
0.103827,0.046528
0.107195,0.046347
0.110014,0.046867
0.113856,0.044831
0.11724,0.044644
0.121269,0.044978
0.124466,0.044814
0.128238,0.044591
0.131932,0.044153
0.135611,0.044483
0.140059,0.044577
0.144537,0.044633
0.148983,0.044757
0.153324,0.044922
0.157805,0.044793
0.162592,0.044455
0.16752,0.044231
0.17252,0.044154
0.177662,0.0439
0.182659,0.043909
0.187605,0.044202
0.192963,0.043411
0.19839,0.043295
0.204409,0.041937
0.210028,0.041801
0.216222,0.04206
0.22233,0.041032
0.228392,0.040098
0.234276,0.039219
0.24077,0.03915
0.247413,0.038972
0.254198,0.03804
0.260641,0.037092
0.268025,0.036876
0.274842,0.035695
0.28177,0.035069
0.289458,0.034663
0.296803,0.033722
0.304706,0.033368
0.31167,0.031686
0.320072,0.032219
0.327268,0.030351
0.335727,0.03012
0.343442,0.028126
0.351942,0.028289
0.35922,0.026296
0.367953,0.026294
0.375242,0.026655
0.383792,0.025912
0.392319,0.022848
0.548872,-0.01737
0.565378,-0.01588
0.569013,-0.01786
0.527628,-0.01127
0.536661,-0.01132
0.544187,-0.01299
0.473819,0.01229
0.48193,0.01177
0.489257,0.00993
0.739059,-0.02683
0.746205,-0.02749
0.776182,0.01138
0.780329,0.00563
0.80198,0.030633
0.8168,0.043243
0.847691,-0.0152
0.856226,-0.01005
0.892885,0.042544
1.0744001,0.348105
0.907847,0.041788
1.0796694,0.329522
0.750104,-0.00676
0.758706,-0.00596
0.76639,-0.0058
0.774422,-0.00528
0.782755,-0.00485
0.790958,-0.00435
0.799366,-0.00406
0.80792,-0.00239
